game_id_play_id,frame_id,event,ball_x,ball_y,time,x,y,s,a,dis,o,dir,nfl_id,display_name,jersey_number,position,team,game_id,play_id,play_direction,dir_rad,v_x,v_y,v_theta,x_start,x_end,special_teams_result,returner_id,returner_id_2,returner_x,returner_y,returner_o,returner_s,returner_v_theta,returner_team,dis_to_ball,x_rel_to_ball,y_rel_to_ball,dis_to_returner,x_rel_to_returner,y_rel_to_returner,x_returner_to_ball,y_returner_to_ball,pred_downed,pred_fair_catch,pred_muffed,pred_out_of_bounds,pred_return,pred_touchback
2019120110_3456,54,punt,28.42,35.44,2019-12-01T20:45:20Z,37.89,39.96,8.22,1.61,0.83,266.31,295.05,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.1495939580092696,-7.4468156041934295,3.4804220084842106,-0.43720497762457966,48,11,Downed,NA,42441,44.03,15.99,344.2,1.11,1.5364133405306089,home,10.493393159507557,9.469999999999999,4.520000000000003,24.939418597874326,-6.140000000000001,23.97,15.61,-19.449999999999996,0.9264841269841269,0.011666666666666667,0,0.016178571428571428,0.011944444444444445,0.03372619047619047
2019120110_3456,55,punt,27.49,35.58,2019-12-01T20:45:20Z,37.12,40.31,8.33,1.49,0.84,272.6,293.94,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.130220803312132,-7.613377515982932,3.3801453813594424,-0.41783182292744203,48,11,Downed,NA,42441,44.03,15.88,344.8,1.05,1.5706217938696978,home,10.728923524753078,9.629999999999999,4.730000000000004,25.722783675177926,-6.910000000000004,24.43,16.540000000000003,-19.699999999999996,0.9348174603174603,0.011666666666666667,0,0.017845238095238095,0.011944444444444445,0.023726190476190477
2019120110_3456,56,punt,26.64,35.72,2019-12-01T20:45:20Z,36.35,40.63,8.37,1.65,0.83,267.48,292.39,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.10316819990622,-7.73900686654,3.188208387111282,-0.3907792195215299,48,11,Downed,NA,42441,44.03,15.78,347.03,1.01,-1.531002819849426,home,10.880817983956907,9.71,4.910000000000004,26.457809811093583,-7.68,24.85,17.39,-19.939999999999998,0.93215873015873,0.01,0,0.027944444444444442,0.006944444444444444,0.02295238095238095
2019120110_3456,57,punt,25.79,35.83,2019-12-01T20:45:20Z,35.57,40.94,8.34,1.87,0.84,267.48,290.77,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.074893866023912,-7.797995758331776,2.9575094510482343,-0.36250488563922173,48,11,Downed,NA,42441,44.04,15.68,347.03,0.98,-1.5447909209401813,home,11.034514035516018,9.780000000000001,5.109999999999999,27.18611778095578,-8.469999999999999,25.259999999999998,18.25,-20.15,0.9483888888888888,0,0,0.027944444444444442,0.0025,0.021166666666666667
2019120110_3456,58,punt,24.93,35.9,2019-12-01T20:45:20Z,34.79,41.22,8.29,2.06,0.83,265.91,289.09,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.045572334590407,-7.834099806833421,2.711269115483108,-0.33318335420571704,48,11,Downed,NA,42441,44.04,15.58,347.03,0.97,-1.4756758825612057,home,11.203660116229873,9.86,5.32,27.894345305097232,-9.25,25.64,19.11,-20.32,0.9500555555555554,0,0,0.01877777777777778,0,0.031166666666666665
2019120110_3456,59,punt,24.09,35.94,2019-12-01T20:45:21Z,34,41.48,8.31,2.38,0.83,264.01,287.13,48139,Jamie Gillan,7,P,away,2019120110,3456,left,5.011363881251318,-7.94135946370072,2.4476335240985367,-0.2989749008666285,48,11,Downed,NA,42441,44.06,15.49,347.03,0.95,-1.4275047952061621,home,11.353400371694816,9.91,5.539999999999999,28.58327133132245,-10.060000000000002,25.989999999999995,19.970000000000002,-20.449999999999996,0.9700555555555554,0,0,0.01877777777777778,0,0.011166666666666667
2019120110_3456,60,punt,23.26,35.96,2019-12-01T20:45:21Z,33.2,41.71,8.33,2.55,0.83,254.25,285.17,48139,Jamie Gillan,7,P,away,2019120110,3456,left,4.97715542791223,-8.03972985549109,2.179826564368184,-0.26476644752754,48,11,Downed,NA,42441,44.07,15.39,346.05,0.95,-1.3936454077174725,home,11.483296565011287,9.940000000000001,5.75,29.260570739478066,-10.869999999999997,26.32,20.81,-20.57,0.9850555555555555,0,0,0.002777777777777778,0,0.012166666666666668
2019120110_3456,61,punt,22.46,35.96,2019-12-01T20:45:21Z,32.4,41.92,8.35,2.55,0.83,249.86,283.06,48139,Jamie Gillan,7,P,away,2019120110,3456,left,4.940328980695149,-8.134018585847281,1.8868602611457466,-0.2279400003104593,48,11,Downed,NA,42441,44.09,15.3,344.36,0.96,-1.3721778579179422,home,11.589874891473158,9.939999999999998,5.960000000000001,29.911410866089216,-11.690000000000005,26.62,21.630000000000003,-20.66,0.9767222222222222,0,0,0.002777777777777778,0,0.020500000000000004
2019120110_3456,62,punt,21.68,35.94,2019-12-01T20:45:21Z,31.57,42.09,8.43,2.71,0.84,248.49,280.41,48139,Jamie Gillan,7,P,away,2019120110,3456,left,4.8940777555173,-8.291241772585686,1.5232235123350002,-0.18168877513260978,48,11,Downed,NA,42441,44.11,15.21,344.36,0.98,-1.3117894657989377,home,11.646226856797874,9.89,6.150000000000006,30.54239348839576,-12.54,26.880000000000003,22.43,-20.729999999999997,0.9761666666666666,0,0,0.0011111111111111111,0,0.02272222222222222
2019120110_3456,63,punt,20.91,35.9,2019-12-01T20:45:21Z,30.74,42.22,8.44,2.77,0.84,243.26,277.91,48139,Jamie Gillan,7,P,away,2019120110,3456,left,4.850444524217441,-8.359697278631002,1.1614910286564522,-0.13805554383275156,48,11,Downed,NA,42441,44.14,15.11,344.36,1.01,-1.2599531870147063,home,11.686372405498636,9.829999999999998,6.32,31.17462108831477,-13.400000000000002,27.11,23.23,-20.79,0.9477539682539683,0,0,0.011111111111111112,0,0.04113492063492063
2019120110_3456,64,punt,20.17,35.85,2019-12-01T20:45:21Z,29.91,42.32,8.35,3.02,0.84,236.16,275.19,48139,Jamie Gillan,7,P,away,2019120110,3456,left,4.802971568563195,-8.315766685172314,0.7553306810783337,-0.0905825881785052,48,11,Downed,NA,42441,44.18,15.02,343.3,1.02,-1.1972958668681102,home,11.69309625377299,9.739999999999998,6.469999999999999,31.78630208124248,-14.27,27.3,24.009999999999998,-20.830000000000002,0.9182539682539682,0,0,0.008611111111111111,0,0.07313492063492064
2019090800_595,32,punt,102.02,24.04,2019-09-08T17:26:29Z,101.99,23.41,2.77,0.12,0.27,286.19,288.25,38815,Johnny Hekker,6,P,away,2019090800,595,left,5.0309115688736545,-2.6306665795791995,0.8674637439599849,-0.31852258848896464,90,35,Return,46256,46256,39.79,25.73,99.68,0.32,1.0749482863033075,home,0.6307138812488582,-0.030000000000001137,-0.629999999999999,62.25294370549877,62.199999999999996,-2.3200000000000003,-62.23,1.6900000000000013,0.03449206349206349,0.08353571428571428,0,0.037722222222222226,0.8420277777777777,0.0022222222222222222
2019090800_595,33,punt,101.66,24.16,2019-09-08T17:26:29Z,101.75,23.47,2.57,0.71,0.25,277.42,285.98,38815,Johnny Hekker,6,P,away,2019090800,595,left,4.991292594853384,-2.470689682109677,0.7075256141771702,-0.2789036144686941,90,35,Return,46256,46256,39.8,25.76,97.18,0.27,1.054527934054974,home,0.6958448102845938,0.09000000000000341,-0.6900000000000013,61.88068842538841,61.95,-2.2900000000000027,-61.86,1.6000000000000014,0.03741666666666667,0.10072222222222221,0.00125,0.03386111111111111,0.8245277777777776,0.0022222222222222222
2019090800_595,34,punt,101.29,24.28,2019-09-08T17:26:29Z,101.53,23.53,2.27,1.51,0.22,263.52,285.75,38815,Johnny Hekker,6,P,away,2019090800,595,left,4.987278337573797,-2.184773386749779,0.6161698211937195,-0.27488935718910734,90,35,Return,46256,46256,39.82,25.78,89.27,0.24,1.048070215822595,home,0.7874642849043997,0.23999999999999488,-0.75,61.4882988868614,61.71,-2.25,-61.470000000000006,1.5,0.01963888888888889,0.09549999999999999,0,0.02361111111111111,0.8580277777777776,0.003222222222222222
2019090800_595,35,punt,99.42,24.15,2019-09-08T17:26:29Z,101.34,23.59,2.02,1.95,0.2,251.03,287.17,38815,Johnny Hekker,6,P,away,2019090800,595,left,5.012062012952116,-1.9299747883522467,0.5963198104412601,-0.2996730325674262,90,35,Return,46256,46256,39.83,25.79,86.93,0.18,0.8979719001510825,home,2.0000000000000013,1.9200000000000017,-0.5599999999999987,59.61256327318932,61.510000000000005,-2.1999999999999993,-59.59,1.6400000000000006,0.027095238095238103,0.14919444444444444,0.007333333333333334,0.021111111111111112,0.795265873015873,0
2019090800_595,36,punt,97.2,24.04,2019-09-08T17:26:29Z,96.78,24.04,0.45,0.47,0.05,169.28,43.44,48026,Nick Scott,33,DB,away,2019090800,595,left,0.7581710270663367,0.3094175646607353,0.3267426673690164,0.81262529972856,90,35,Return,46256,46256,39.84,25.81,84.21,0.18,0.8381071068076771,home,0.4200000000000017,-0.4200000000000017,0,57.387302602579254,56.94,-1.7699999999999996,-57.36,1.7699999999999996,0.08763492063492065,0.08165873015873018,0.01125,0.03886904761904762,0.77915873015873,0.0014285714285714286
2019090800_595,37,punt,95.08,23.98,2019-09-08T17:26:29Z,96.8,24.06,0.29,0.83,0.03,172.19,31.77,48026,Nick Scott,33,DB,away,2019090800,595,left,0.5544911033585984,0.15268810894778775,0.24654886206581544,1.0163052234362981,90,35,Return,46256,46256,39.85,25.82,81.85,0.18,0.8208283472129331,home,1.7218594600024695,1.7199999999999989,0.0799999999999983,55.26064150912474,56.949999999999996,-1.7600000000000016,-55.23,1.8399999999999999,0.074138888888888893,0.07121031746031747,0.012,0.036932539682539685,0.8057182539682537,0
2019090800_595,38,punt,93,23.9,2019-09-08T17:26:29Z,91.35,25.11,3.04,0.84,0.31,302.16,261.97,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.572239041449545,-3.0101929888929453,-0.4246624184216865,0.14014993893514502,90,35,Return,46256,46256,39.87,25.83,80.88,0.14,0.29216811678385085,home,2.046118276151215,-1.6500000000000057,1.2100000000000009,53.165043026409755,51.48,-0.7199999999999989,-53.13,1.9299999999999997,0.09816666666666667,0.15932936507936507,0.0041111111111111105,0.07342857142857143,0.6649642857142857,0
2019090800_595,39,punt,90.94,23.81,2019-09-08T17:26:29Z,91.02,25.05,3.18,0.66,0.33,293.1,260.23,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.541870312464844,-3.1338800939412783,-0.5396253856135815,0.1705186679198462,90,35,Return,46256,46256,39.88,25.8,77.2,0.22,-0.9786061115932204,home,1.2425779653607272,0.0799999999999983,1.240000000000002,51.098764172923,51.13999999999999,-0.75,-51.059999999999995,1.990000000000002,0.15107142857142858,0.23711507936507936,0.022174603174603177,0.0697063492063492,0.5199325396825396,0
2019090800_595,40,punt,88.91,23.71,2019-09-08T17:26:29Z,90.69,24.99,3.22,0.82,0.34,283.92,258.94,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.519355565114117,-3.160194394320115,-0.6177146510385865,0.19303341527057258,90,35,Return,46256,46256,39.89,25.77,82.46,0.37,-1.1773991133953745,home,2.192441561364863,1.7800000000000011,1.2799999999999976,49.06326528065574,50.8,-0.7800000000000011,-49.019999999999996,2.0599999999999987,0.08746825396825395,0.17002777777777778,0.026642857142857145,0.042412698412698416,0.6734484126984125,0
2019090800_595,41,punt,86.92,23.59,2019-09-08T17:26:29Z,90.35,24.9,3.29,0.97,0.35,274.5,256.88,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.483401782523034,-3.2041204447300955,-0.7468012959700967,0.22898719786165617,90,35,Return,46256,46256,39.91,25.72,89.63,0.55,-1.2777555453850487,home,3.671648131289264,3.4299999999999926,1.3099999999999987,47.0582298859615,50.44,-0.8200000000000003,-47.010000000000005,2.129999999999999,0.05191666666666665,0.19896031746031742,0.041749999999999995,0.0341031746031746,0.6634484126984127,0.009821428571428571
2019090800_595,42,punt,84.97,23.43,2019-09-08T17:26:30Z,89.99,24.82,3.36,1.05,0.37,268.47,256.11,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.469962747282677,-3.2617482055068585,-0.8065969525561,0.24242623310201258,90,35,Return,46256,46256,39.91,25.64,86.94,0.87,-1.4946999714079436,home,5.208886637276718,5.019999999999996,1.3900000000000006,45.11416296463894,50.08,-0.8200000000000003,-45.06,2.210000000000001,0.039634920634920634,0.05944047619047618,0.03207142857142857,0.041984126984126985,0.8231190476190475,0.00375
2019090800_595,43,punt,83.08,23.25,2019-09-08T17:26:30Z,89.65,24.72,3.34,1.02,0.35,269.85,255,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.4505895925855405,-3.226192259805488,-0.8644556106424188,0.2617993877991493,90,35,Return,46256,46256,39.91,25.54,98.74,1.11,1.5454890526409792,home,6.732443835636514,6.570000000000007,1.4699999999999989,43.23069511354172,49.74000000000001,-0.8200000000000003,-43.17,2.289999999999999,0.06377380952380951,0.12395238095238093,0.030857142857142854,0.01641666666666667,0.7567857142857144,0.008214285714285714
2019090800_595,44,punt,81.21,23.06,2019-09-08T17:26:30Z,89.28,24.63,3.51,0.65,0.38,260.99,254.99,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.450415059660341,-3.390241043354608,-0.9090465708388421,0.2619739207243487,90,35,Return,46256,46256,39.91,25.42,102.67,1.36,1.47445415208481,home,8.221301600111756,8.070000000000007,1.5700000000000003,41.367373617381126,49.370000000000005,-0.7900000000000027,-41.3,2.360000000000003,0.08427777777777777,0.06672222222222221,0.019666666666666666,0.04530555555555556,0.7815277777777778,0.0025
2019090800_595,45,punt,79.08,22.85,2019-09-08T17:26:30Z,88.9,24.52,3.66,0.51,0.39,236.26,254.06,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.434183497616794,-3.5192723250189104,-1.0051479007369974,0.27820548276789586,90,35,Return,46256,46256,39.88,25.26,108.23,1.63,1.4165092209185979,home,9.960988906730101,9.820000000000007,1.6699999999999982,39.27401303661239,49.02,-0.740000000000002,-39.199999999999996,2.41,0.026884920634920637,0.060238095238095236,0.02609523809523809,0.028440476190476193,0.8558412698412696,0.0025
2019090800_595,46,punt,77.34,22.67,2019-09-08T17:26:30Z,88.52,24.42,3.77,0.67,0.39,236.26,254.42,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.440466682923973,-3.6314765482358684,-1.0125601609844737,0.2719222974607167,90,35,Return,46256,46256,39.85,25.09,108.23,1.84,1.3306390217204773,home,11.316134499023942,11.179999999999993,1.75,37.56802496804963,48.669999999999995,-0.6699999999999982,-37.49,2.419999999999998,0.05898015873015873,0.03683333333333333,0.027261904761904758,0.011369047619047619,0.8655555555555554,0
2019090800_595,47,punt,75.52,22.54,2019-09-08T17:26:30Z,88.14,24.32,3.84,0.68,0.4,241.15,254.95,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.449716927959543,-3.708286449773846,-0.9971016028588467,0.2626720524251464,90,35,Return,46256,46256,39.78,24.9,119.82,2.17,1.2128292972108599,home,12.74491271056809,12.620000000000005,1.7800000000000011,35.817833546991636,48.36,-0.5799999999999983,-35.739999999999995,2.3599999999999994,0.10030555555555556,0.08653571428571429,0.040214285714285716,0.036555555555555556,0.7335317460317461,0.002857142857142857
2019090800_595,48,punt,73.89,22.39,2019-09-08T17:26:30Z,87.67,24.2,4.25,0.32,0.48,249.1,255.47,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.458792640069914,-4.11406973828807,-1.0662692851725262,0.25359634031477557,90,35,Return,46256,46256,39.68,24.69,120.93,2.43,1.1365584088987075,home,13.898363212983032,13.780000000000001,1.8099999999999987,34.28722940104668,47.99,-0.490000000000002,-34.21,2.3000000000000007,0.059154761904761904,0.03338492063492064,0.023583333333333335,0.018861111111111113,0.8640158730158727,0.001
2019090800_595,49,punt,72.07,22.3,2019-09-08T17:26:30Z,87.24,24.09,4.35,0.57,0.45,250.29,255.98,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.467693819255084,-4.220418809138886,-1.0538335141125008,0.24469516112960593,90,35,Return,46256,46256,39.56,24.47,116.5,2.53,1.0395181024878226,home,15.27524140562106,15.170000000000002,1.7899999999999991,32.582341843397316,47.67999999999999,-0.379999999999999,-32.50999999999999,2.169999999999998,0.03901190476190477,0.017436507936507938,0.012166666666666668,0.01728968253968254,0.9140952380952377,0
2019090800_595,50,punt,70.51,22.19,2019-09-08T17:26:30Z,86.78,24,4.44,0.86,0.47,242.11,257.2,37874,Jake McQuaide,44,LS,away,2019090800,595,left,4.488986836129415,-4.329663133116701,-0.983675329430437,0.22340214425527466,90,35,Return,46256,46256,39.41,24.26,114.34,2.68,0.9471901850573233,home,16.370369574325434,16.269999999999996,1.8099999999999987,31.168812938576927,47.370000000000005,-0.26000000000000156,-31.10000000000001,2.0700000000000003,0.03911111111111112,0.02451587301587302,0.03273809523809524,0.03163888888888889,0.8719960317460316,0
2019090800_595,51,punt,68.86,22.13,2019-09-08T17:26:30Z,85.36,17.13,8.24,0.98,0.83,249.27,262.04,48780,Troy Reeder,51,LB,away,2019090800,595,left,4.573460771925942,-8.160607505775955,-1.141089451652743,0.13892820845874818,90,35,Return,46256,46256,39.22,24.05,119.08,2.9,0.8121017009529614,home,17.240939649566666,16.5,-5,29.70212113637678,46.14,-6.920000000000002,-29.64,1.9200000000000017,0.045087301587301586,0.04865873015873015,0.01835714285714286,0.0034999999999999996,0.8843968253968255,0
2019090800_595,52,punt,67.15,22.07,2019-09-08T17:26:31Z,84.51,17.03,8.45,1.05,0.85,241.69,263.19,48780,Troy Reeder,51,LB,away,2019090800,595,left,4.593532058323875,-8.390383793152134,-1.0019779456704663,0.11885692206081461,90,35,Return,46256,46256,39.01,23.87,121.17,2.84,0.706334748282105,home,18.07681387855725,17.36,-5.039999999999999,28.197510528413684,45.50000000000001,-6.84,-28.140000000000008,1.8000000000000007,0.04354761904761904,0.06939285714285713,0.02207142857142857,0.0225,0.8424880952380953,0
2019090800_595,53,punt,65.09,22.05,2019-09-08T17:26:31Z,83.67,16.93,8.48,0.91,0.85,241.69,263.9,48780,Troy Reeder,51,LB,away,2019090800,595,left,4.605923896013035,-8.431985766249575,-0.9011193249312632,0.10646508437165478,90,35,Return,46256,46256,38.76,23.7,116.76,2.99,0.6045820528908357,home,19.272540050548603,18.58,-5.120000000000001,26.381648924962978,44.910000000000004,-6.77,-26.330000000000005,1.6499999999999986,0.022293650793650796,0.05358333333333334,0.012214285714285712,0.02333333333333333,0.8782420634920635,0.010333333333333332
2019090800_595,54,punt,63.7,22.02,2019-09-08T17:26:31Z,66.48,40.98,9.73,1.35,0.97,245.51,236.99,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.136255794301362,-8.159339592896014,-5.300761964831048,0.576133186083328,90,35,Return,46256,46256,38.47,23.53,119.72,3.3,0.513126800086333,home,19.162724232217087,2.780000000000001,18.959999999999997,25.275145894732248,28.010000000000005,17.449999999999996,-25.230000000000004,1.5100000000000016,0.07352380952380953,0.03953968253968254,0.05236111111111111,0.020595238095238094,0.8127301587301587,0.00125
2019090800_595,55,punt,61.82,22.01,2019-09-08T17:26:31Z,65.66,40.45,9.81,0.62,0.98,243.27,237.2,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.13992098573055,-8.245958380292663,-5.314157542873679,0.5724679946541401,90,35,Return,46256,46256,38.13,23.37,133.1,3.64,0.43388885204579103,home,18.83558334642174,3.8399999999999963,18.44,23.72900545745649,27.529999999999994,17.080000000000002,-23.689999999999998,1.3599999999999994,0.04672222222222223,0.03785714285714285,0.03394047619047619,0.003928571428571429,0.8657261904761906,0.011825396825396826
2019090800_595,56,punt,60.85,22,2019-09-08T17:26:31Z,64.82,39.93,9.86,0.5,0.99,240.93,237.67,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.1481240332149225,-8.331521840962491,-5.273077262241182,0.5642649471697675,90,35,Return,46256,46256,37.76,23.21,134.06,4.01,0.3843215012891516,home,18.364253319969205,3.9699999999999918,17.93,23.121682464734267,27.059999999999995,16.72,-23.090000000000003,1.2100000000000009,0.033845238095238095,0.05646825396825397,0.021619047619047618,0.011714285714285712,0.8577817460317461,0.018571428571428572
2019090800_595,57,punt,56.97,21.85,2019-09-08T17:26:31Z,63.99,39.4,9.84,0.83,0.98,242.96,237.68,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.148298566140123,-8.31554053450943,-5.260930109679335,0.5640904142445671,90,35,Return,46256,46256,37.36,23.06,135.75,4.3,0.34173546754049,home,18.90192847304211,7.020000000000003,17.549999999999997,19.647294979207697,26.630000000000003,16.34,-19.61,1.2099999999999973,0.005,0.013999999999999999,0.019047619047619046,0.01042857142857143,0.9500952380952381,0.0014285714285714286
2019090800_595,58,punt,56.19,21.84,2019-09-08T17:26:31Z,63.16,38.88,9.82,1.07,0.99,241.43,238.09,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.155454416073299,-8.335996148040925,-5.190719431817411,0.5569345643113908,90,35,Return,46256,46256,36.93,22.91,138.94,4.59,0.308574211752598,home,18.41039108764396,6.969999999999999,17.040000000000003,19.28969932373234,26.229999999999997,15.970000000000002,-19.259999999999998,1.0700000000000003,0.005,0.020785714285714282,0.011111111111111112,0.013500000000000002,0.9496031746031746,0
2019090800_595,59,punt,52.67,21.56,2019-09-08T17:26:31Z,62.32,38.37,9.74,1.46,0.98,240.51,238.74,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.1667990562112625,-8.325959604575017,-5.054304765542444,0.5455899241734273,90,35,Return,46256,46256,36.48,22.77,142.48,4.79,0.2935643801854459,home,19.382946112497965,9.649999999999999,16.81,16.235153217632412,25.840000000000003,15.599999999999998,-16.190000000000005,1.2100000000000009,0.014841269841269843,0.008142857142857141,0.015,0.0245,0.9337658730158729,0.00375
2019090800_595,60,punt,51.53,21.49,2019-09-08T17:26:31Z,61.49,37.87,9.67,1.67,0.97,239.68,239.21,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.175002103695635,-8.307006268643807,-4.950004732594959,0.5373868766890546,90,35,Return,46256,46256,36,22.63,145.92,5.05,0.28640853025226964,home,19.170446004201363,9.96,16.38,15.571785382543649,25.490000000000002,15.239999999999998,-15.530000000000001,1.1400000000000006,0.01373015873015873,0.012587301587301586,0.016,0.04061111111111112,0.9065158730158729,0.010555555555555556
2019090800_595,61,punt,50.24,21.43,2019-09-08T17:26:31Z,60.64,37.38,9.72,1.55,0.98,246.74,240.07,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.190011935262787,-8.423698251137527,-4.849712133084043,0.5223770451219025,90,35,Return,46256,46256,35.49,22.48,150.15,5.32,0.271224165759919,home,19.041074024329617,10.399999999999999,15.950000000000003,14.78732565408634,25.15,14.900000000000002,-14.75,1.0500000000000007,0.018079365079365077,0.004285714285714285,0.005166666666666666,0.01011111111111111,0.9501349206349206,0.012222222222222223
2019090800_595,62,punt,49.04,21.38,2019-09-08T17:26:32Z,59.8,36.9,9.66,1.66,0.97,247.97,240.92,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.204847233904738,-8.442279071542714,-4.695053149666348,0.5075417464799516,90,35,Return,46256,46256,34.96,22.34,155.7,5.52,0.26057765732275334,home,18.885126422663948,10.759999999999998,15.52,14.112689325567965,24.839999999999996,14.559999999999999,-14.079999999999998,0.9600000000000009,0.013555555555555553,0.017333333333333333,0.020166666666666666,0.025111111111111112,0.9116111111111109,0.012222222222222223
2019090800_595,63,punt,48.07,21.36,2019-09-08T17:26:32Z,58.94,36.43,9.64,1.63,0.97,247.97,241.7,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.218460802070294,-8.48780168782832,-4.570210335214206,0.4939281783143958,90,35,Return,46256,46256,34.4,22.2,158.42,5.79,0.2364921136452322,home,18.581221703644786,10.869999999999997,15.07,13.695784022829802,24.54,14.23,-13.670000000000002,0.8399999999999999,0.015555555555555555,0.010666666666666666,0.015166666666666667,0.023027777777777775,0.9155833333333332,0.02
2019090800_595,64,punt,46.93,21.33,2019-09-08T17:26:32Z,58.08,35.98,9.66,1.6,0.97,249.61,242.67,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.235390495814639,-8.581721457856624,-4.435048682907908,0.47699848457005095,90,35,Return,46256,46256,33.83,22.07,165.95,5.88,0.22148228207808102,home,18.410458983958,11.149999999999999,14.649999999999999,13.120884116552514,24.25,13.909999999999997,-13.100000000000001,0.740000000000002,0.0125,0.014166666666666666,0.0025,0.024218253968253965,0.9316150793650793,0.015
2019090800_595,65,punt,46.54,21.32,2019-09-08T17:26:32Z,57.2,35.55,9.8,1.42,0.99,249.61,243.77,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.254589117586577,-8.790865332713803,-4.331360837207015,0.4577998627981128,90,35,Return,46256,46256,33.24,21.95,174.51,6.03,0.20874137853852145,home,17.780002812148258,10.660000000000004,14.229999999999997,13.314912692165874,23.96,13.599999999999998,-13.299999999999997,0.629999999999999,0.007777777777777777,0.003333333333333333,0.0025,0.026551587301587302,0.9381706349206348,0.021666666666666664
2019090800_595,66,punt,45.97,21.31,2019-09-08T17:26:32Z,56.31,35.12,9.76,1.57,0.98,244.49,244.82,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.272915074732517,-8.83256207411919,-4.152522992932286,0.4394739056521725,90,35,Return,46256,46256,32.63,21.83,179.63,6.18,0.18709929581379223,home,17.252005680499877,10.340000000000003,13.809999999999999,13.350131085498745,23.68,13.29,-13.339999999999996,0.5199999999999996,0.007777777777777777,0.003333333333333333,0.0016666666666666666,0.030634920634920633,0.9389206349206348,0.017666666666666667
2019090800_595,67,punt,44.94,21.29,2019-09-08T17:26:32Z,55.42,34.71,9.73,1.59,0.98,244.49,245.67,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.287750373374469,-8.865856158487546,-4.008677409945639,0.4246386070102208,90,35,Return,46256,46256,32,21.74,171.01,6.26,0.15306537539990223,home,17.02723700428229,10.480000000000004,13.420000000000002,12.947822210704004,23.42,12.970000000000002,-12.939999999999998,0.4499999999999993,0.006444444444444444,0.003333333333333333,0.0016666666666666666,0.022884920634920633,0.9496706349206346,0.016
2019090800_595,68,punt,43.73,21.29,2019-09-08T17:26:32Z,54.53,34.32,9.78,1.43,0.98,254.21,246.34,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.299444079362831,-8.957922370417762,-3.9247964030722677,0.41294490102185866,90,35,Return,46256,46256,31.38,21.65,168.22,6.26,0.1328195560767693,home,16.923974119573693,10.800000000000004,13.030000000000001,12.355245849435775,23.150000000000002,12.670000000000002,-12.349999999999998,0.35999999999999943,0.006444444444444444,0.01,0.0125,0.059718253968253976,0.9113373015873013,0
2019090800_595,69,punt,42.25,21.31,2019-09-08T17:26:32Z,53.62,33.93,9.83,1.46,0.99,252.17,247.32,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.3165483060323755,-9.069873032923228,-3.7902906440868116,0.3958406743523143,90,35,Return,46256,46256,30.76,21.58,163.94,6.26,0.10960667702524349,home,16.98650346598734,11.369999999999997,12.620000000000001,11.49317188595037,22.859999999999996,12.350000000000001,-11.489999999999998,0.2699999999999996,0.002111111111111111,0.02,0.0025,0.07638492063492064,0.8970039682539681,0.002
2019090800_595,70,punt,40.62,21.34,2019-09-08T17:26:32Z,52.69,33.56,9.87,1.52,0.99,256.57,248.46,43495,Mike Thomas,88,WR,away,2019090800,595,left,4.336445059505111,-9.180693759641091,-3.6237773236896182,0.3759439208795785,90,35,Return,46256,46256,30.13,21.53,156.85,6.29,0.07522369076095553,home,17.17595121092279,12.07,12.220000000000002,10.491720545268063,22.56,12.030000000000001,-10.489999999999998,0.19000000000000128,0.001,0,0.0025,0.050916666666666666,0.9435833333333333,0.002
